,Unnamed: 0,sent_index,word_index,word,region,condition,model_word,surprisal,model,unk,final
42,42,3,2,that,that,that_no-gap_obj,that,5.9504942893981925,google,False,False
43,43,3,3,he,subject,that_no-gap_obj,he,4.9078407287597665,google,False,False
44,44,3,4,often,modifier,that_no-gap_obj,often,8.918041229248047,google,False,False
45,45,3,5,forgot,verb,that_no-gap_obj,forgot,9.10114288330078,google,False,False
46,46,3,6,the,object,that_no-gap_obj,the,4.265774726867677,google,False,False
47,47,3,7,diapers,object,that_no-gap_obj,diapers,17.310964584350586,google,False,False
48,48,3,8,in,continuation,that_no-gap_obj,in,4.2925987243652335,google,False,False
49,49,3,9,the,continuation,that_no-gap_obj,the,2.0623729228973393,google,False,False
50,50,3,10,car,continuation,that_no-gap_obj,car,4.3026161193847665,google,False,False
51,51,3,12,.,End,that_no-gap_obj,.,1.5486927032470703,google,False,False
52,52,3,13,<eos>,End,that_no-gap_obj,<eos>,0.0,google,False,True
53,53,4,0,I,prefix,that_no-gap_obj,I,0.0,google,False,False
54,54,4,1,know,prefix,that_no-gap_obj,know,12.60753345489502,google,False,False
55,55,4,2,that,that,that_no-gap_obj,that,5.9504942893981925,google,False,False
56,56,4,3,they,subject,that_no-gap_obj,they,5.022089004516602,google,False,False
57,57,4,4,usually,modifier,that_no-gap_obj,usually,8.322427749633789,google,False,False
58,58,4,5,are,verb,that_no-gap_obj,are,5.368912220001222,google,False,False
59,59,4,6,told,verb,that_no-gap_obj,told,10.193704605102539,google,False,False
60,60,4,7,to,verb,that_no-gap_obj,to,1.9469786882400515,google,False,False
61,61,4,8,do,verb,that_no-gap_obj,do,4.734405517578125,google,False,False
62,62,4,9,the,object,that_no-gap_obj,the,4.258561611175537,google,False,False
63,63,4,10,homework,object,that_no-gap_obj,homework,10.308714866638184,google,False,False
64,64,4,11,in,continuation,that_no-gap_obj,in,5.064263820648193,google,False,False
65,65,4,12,the,continuation,that_no-gap_obj,the,2.3315815925598145,google,False,False
66,66,4,13,morning,continuation,that_no-gap_obj,morning,2.012596845626831,google,False,False
67,67,4,15,.,End,that_no-gap_obj,.,1.7097572088241575,google,False,False
68,68,4,16,<eos>,End,that_no-gap_obj,<eos>,0.0,google,False,True
69,69,0,0,I,prefix,that_gap_obj,I,0.0,google,False,False
70,70,0,1,know,prefix,that_gap_obj,know,12.60753345489502,google,False,False
71,71,0,2,that,that,that_gap_obj,that,5.9504942893981925,google,False,False
72,72,0,3,they,subject,that_gap_obj,they,5.022089004516602,google,False,False
73,73,0,4,likely,modifier,that_gap_obj,likely,14.079256057739258,google,False,False
74,74,0,5,could,verb,that_gap_obj,could,7.4468278884887695,google,False,False
75,75,0,6,speak,verb,that_gap_obj,speak,11.261181831359865,google,False,False
76,76,0,7,to,verb,that_gap_obj,to,2.626002788543701,google,False,False
77,77,0,8,in,continuation,that_gap_obj,in,11.608306884765625,google,False,False
78,78,0,9,private,continuation,that_gap_obj,private,6.812004566192628,google,False,False
79,79,0,11,.,End,that_gap_obj,.,3.0264983177185063,google,False,False
80,80,0,12,<eos>,End,that_gap_obj,<eos>,0.0,google,False,True
81,81,1,0,I,prefix,that_gap_obj,I,0.0,google,False,False
82,82,1,1,know,prefix,that_gap_obj,know,12.60753345489502,google,False,False
83,83,1,2,that,that,that_gap_obj,that,5.9504942893981925,google,False,False
84,84,1,3,we,subject,that_gap_obj,we,5.9197750091552725,google,False,False
85,85,1,4,sometimes,modifier,that_gap_obj,sometimes,8.734156608581543,google,False,False
86,86,1,5,cleaned,verb,that_gap_obj,cleaned,19.790040969848636,google,False,False
87,87,1,6,during,continuation,that_gap_obj,during,12.48156452178955,google,False,False
88,88,1,7,the,continuation,that_gap_obj,the,1.2955644130706787,google,False,False
89,89,1,8,break,continuation,that_gap_obj,break,11.646963119506836,google,False,False
90,90,1,10,.,End,that_gap_obj,.,1.8642433881759644,google,False,False
91,91,1,11,<eos>,End,that_gap_obj,<eos>,0.0,google,False,True
92,92,2,0,I,prefix,that_gap_obj,I,0.0,google,False,False
93,93,2,1,know,prefix,that_gap_obj,know,12.60753345489502,google,False,False
94,94,2,2,that,that,that_gap_obj,that,5.9504942893981925,google,False,False
95,95,2,3,she,subject,that_gap_obj,she,8.208765029907228,google,False,False
96,96,2,4,unfortunately,modifier,that_gap_obj,unfortunately,15.062318801879885,google,False,False
97,97,2,5,missed,verb,that_gap_obj,missed,7.633244037628174,google,False,False
98,98,2,6,in,continuation,that_gap_obj,in,9.350128173828123,google,False,False
99,99,2,7,the,continuation,that_gap_obj,the,2.229463815689087,google,False,False
100,100,2,8,evening,continuation,that_gap_obj,evening,9.555922508239746,google,False,False
101,101,2,10,.,End,that_gap_obj,.,1.5661145448684692,google,False,False
102,102,2,11,<eos>,End,that_gap_obj,<eos>,0.0,google,False,True
103,103,3,0,I,prefix,that_gap_obj,I,0.0,google,False,False
104,104,3,1,know,prefix,that_gap_obj,know,12.60753345489502,google,False,False
105,105,3,2,that,that,that_gap_obj,that,5.9504942893981925,google,False,False
106,106,3,3,he,subject,that_gap_obj,he,4.9078407287597665,google,False,False
107,107,3,4,often,modifier,that_gap_obj,often,8.918041229248047,google,False,False
108,108,3,5,forgot,verb,that_gap_obj,forgot,9.10114288330078,google,False,False
109,109,3,6,in,continuation,that_gap_obj,in,8.636880874633789,google,False,False
110,110,3,7,the,continuation,that_gap_obj,the,3.2751426696777344,google,False,False
111,111,3,8,car,continuation,that_gap_obj,car,7.317028999328612,google,False,False
112,112,3,10,.,End,that_gap_obj,.,2.572521448135376,google,False,False
113,113,3,11,<eos>,End,that_gap_obj,<eos>,0.0,google,False,True
114,114,4,0,I,prefix,that_gap_obj,I,0.0,google,False,False
115,115,4,1,know,prefix,that_gap_obj,know,12.60753345489502,google,False,False
116,116,4,2,that,that,that_gap_obj,that,5.9504942893981925,google,False,False
117,117,4,3,they,subject,that_gap_obj,they,5.022089004516602,google,False,False
118,118,4,4,usually,modifier,that_gap_obj,usually,8.322427749633789,google,False,False
119,119,4,5,are,verb,that_gap_obj,are,5.368912220001222,google,False,False
120,120,4,6,told,verb,that_gap_obj,told,10.193704605102539,google,False,False
121,121,4,7,to,verb,that_gap_obj,to,1.9469786882400515,google,False,False
122,122,4,8,do,verb,that_gap_obj,do,4.734405517578125,google,False,False
123,123,4,9,in,continuation,that_gap_obj,in,9.038100242614746,google,False,False
124,124,4,10,the,continuation,that_gap_obj,the,2.517132043838501,google,False,False
125,125,4,11,morning,continuation,that_gap_obj,morning,4.250032901763916,google,False,False
126,126,4,13,.,End,that_gap_obj,.,2.2849559783935547,google,False,False
127,127,4,14,<eos>,End,that_gap_obj,<eos>,0.0,google,False,True
128,128,0,0,I,prefix,what_no-gap_obj,I,0.0,google,False,False
129,129,0,1,know,prefix,what_no-gap_obj,know,12.60753345489502,google,False,False
130,130,0,2,who,what,what_no-gap_obj,who,6.528433322906494,google,False,False
131,131,0,3,they,subject,what_no-gap_obj,they,4.4598731994628915,google,False,False
132,132,0,4,likely,modifier,what_no-gap_obj,likely,16.90205955505371,google,False,False
133,133,0,5,could,verb,what_no-gap_obj,could,7.487046718597412,google,False,False
134,134,0,6,speak,verb,what_no-gap_obj,speak,11.070978164672852,google,False,False
135,135,0,7,to,verb,what_no-gap_obj,to,0.5697346925735474,google,False,False
136,136,0,8,the,object,what_no-gap_obj,the,9.757150650024414,google,False,False
137,137,0,9,reporter,object,what_no-gap_obj,reporter,13.535717964172365,google,False,False
138,138,0,10,in,continuation,what_no-gap_obj,in,5.165374279022217,google,False,False
139,139,0,11,private,continuation,what_no-gap_obj,private,7.198971271514893,google,False,False
140,140,0,13,.,End,what_no-gap_obj,.,1.0872517824172974,google,False,False
141,141,0,14,<eos>,End,what_no-gap_obj,<eos>,0.0,google,False,True
142,142,1,0,I,prefix,what_no-gap_obj,I,0.0,google,False,False
143,143,1,1,know,prefix,what_no-gap_obj,know,12.60753345489502,google,False,False
144,144,1,2,what,what,what_no-gap_obj,what,6.455548286437987,google,False,False
145,145,1,3,we,subject,what_no-gap_obj,we,6.163180351257324,google,False,False
146,146,1,4,sometimes,modifier,what_no-gap_obj,sometimes,14.391154289245605,google,False,False
147,147,1,5,cleaned,verb,what_no-gap_obj,cleaned,22.235958099365234,google,False,False
148,148,1,6,the,object,what_no-gap_obj,the,9.02654266357422,google,False,False
149,149,1,7,classroom,object,what_no-gap_obj,classroom,12.23690128326416,google,False,False
150,150,1,8,during,continuation,what_no-gap_obj,during,9.45188045501709,google,False,False
151,151,1,9,the,continuation,what_no-gap_obj,the,2.365042209625244,google,False,False
152,152,1,10,break,continuation,what_no-gap_obj,break,9.170857429504396,google,False,False
153,153,1,12,.,End,what_no-gap_obj,.,1.5788747072219849,google,False,False
154,154,1,13,<eos>,End,what_no-gap_obj,<eos>,0.0,google,False,True
155,155,2,0,I,prefix,what_no-gap_obj,I,0.0,google,False,False
156,156,2,1,know,prefix,what_no-gap_obj,know,12.60753345489502,google,False,False
157,157,2,2,what,what,what_no-gap_obj,what,6.455548286437987,google,False,False
158,158,2,3,she,subject,what_no-gap_obj,she,6.943095684051514,google,False,False
159,159,2,4,unfortunately,modifier,what_no-gap_obj,unfortunately,22.23980712890625,google,False,False
160,160,2,5,missed,verb,what_no-gap_obj,missed,11.347430229187012,google,False,False
161,161,2,6,the,object,what_no-gap_obj,the,5.867740154266357,google,False,False
162,162,2,7,reception,object,what_no-gap_obj,reception,16.527389526367188,google,False,False
163,163,2,8,in,continuation,what_no-gap_obj,in,4.638028144836426,google,False,False
164,164,2,9,the,continuation,what_no-gap_obj,the,2.271324634552002,google,False,False
165,165,2,10,evening,continuation,what_no-gap_obj,evening,8.051406860351562,google,False,False
166,166,2,12,.,End,what_no-gap_obj,.,1.2207376956939695,google,False,False
167,167,2,13,<eos>,End,what_no-gap_obj,<eos>,0.0,google,False,True
168,168,3,0,I,prefix,what_no-gap_obj,I,0.0,google,False,False
169,169,3,1,know,prefix,what_no-gap_obj,know,12.60753345489502,google,False,False
170,170,3,2,what,what,what_no-gap_obj,what,6.455548286437987,google,False,False
171,171,3,3,he,subject,what_no-gap_obj,he,4.031899929046632,google,False,False
172,172,3,4,often,modifier,what_no-gap_obj,often,17.573297500610348,google,False,False
173,173,3,5,forgot,verb,what_no-gap_obj,forgot,12.736774444580078,google,False,False
174,174,3,6,the,object,what_no-gap_obj,the,9.337911605834961,google,False,False
175,175,3,7,diapers,object,what_no-gap_obj,diapers,19.27032470703125,google,False,False
176,176,3,8,in,continuation,what_no-gap_obj,in,4.4855003356933585,google,False,False
177,177,3,9,the,continuation,what_no-gap_obj,the,2.7786529064178467,google,False,False
178,178,3,10,car,continuation,what_no-gap_obj,car,5.5416903495788565,google,False,False
179,179,3,12,.,End,what_no-gap_obj,.,1.8279262781143188,google,False,False
180,180,3,13,<eos>,End,what_no-gap_obj,<eos>,0.0,google,False,True
181,181,4,0,I,prefix,what_no-gap_obj,I,0.0,google,False,False
182,182,4,1,know,prefix,what_no-gap_obj,know,12.60753345489502,google,False,False
183,183,4,2,what,what,what_no-gap_obj,what,6.455548286437987,google,False,False
184,184,4,3,they,subject,what_no-gap_obj,they,3.5318102836608887,google,False,False
185,185,4,4,usually,modifier,what_no-gap_obj,usually,14.780043601989744,google,False,False
186,186,4,5,are,verb,what_no-gap_obj,are,4.041506767272948,google,False,False
187,187,4,6,told,verb,what_no-gap_obj,told,11.612476348876953,google,False,False
188,188,4,7,to,verb,what_no-gap_obj,to,3.3395121097564697,google,False,False
189,189,4,8,do,verb,what_no-gap_obj,do,3.1440563201904297,google,False,False
190,190,4,9,the,object,what_no-gap_obj,the,8.651110649108888,google,False,False
191,191,4,10,homework,object,what_no-gap_obj,homework,10.767120361328123,google,False,False
192,192,4,11,in,continuation,what_no-gap_obj,in,5.595438480377197,google,False,False
193,193,4,12,the,continuation,what_no-gap_obj,the,3.020374298095703,google,False,False
194,194,4,13,morning,continuation,what_no-gap_obj,morning,1.9996401071548464,google,False,False
195,195,4,15,.,End,what_no-gap_obj,.,1.2569886445999146,google,False,False
196,196,4,16,<eos>,End,what_no-gap_obj,<eos>,0.0,google,False,True
197,197,0,0,I,prefix,what_gap_obj,I,0.0,google,False,False
198,198,0,1,know,prefix,what_gap_obj,know,12.60753345489502,google,False,False
199,199,0,2,who,what,what_gap_obj,who,6.528433322906494,google,False,False
200,200,0,3,they,subject,what_gap_obj,they,4.4598731994628915,google,False,False
201,201,0,4,likely,modifier,what_gap_obj,likely,16.90205955505371,google,False,False
202,202,0,5,could,verb,what_gap_obj,could,7.487046718597412,google,False,False
203,203,0,6,speak,verb,what_gap_obj,speak,11.070978164672852,google,False,False
204,204,0,7,to,verb,what_gap_obj,to,0.5697346925735474,google,False,False
205,205,0,8,in,continuation,what_gap_obj,in,4.889040470123291,google,False,False
206,206,0,9,private,continuation,what_gap_obj,private,7.062957286834718,google,False,False
207,207,0,11,.,End,what_gap_obj,.,1.1943237781524658,google,False,False
208,208,0,12,<eos>,End,what_gap_obj,<eos>,0.0,google,False,True
209,209,1,0,I,prefix,what_gap_obj,I,0.0,google,False,False
210,210,1,1,know,prefix,what_gap_obj,know,12.60753345489502,google,False,False
211,211,1,2,what,what,what_gap_obj,what,6.455548286437987,google,False,False
212,212,1,3,we,subject,what_gap_obj,we,6.163180351257324,google,False,False
213,213,1,4,sometimes,modifier,what_gap_obj,sometimes,14.391154289245605,google,False,False
214,214,1,5,cleaned,verb,what_gap_obj,cleaned,22.235958099365234,google,False,False
215,215,1,6,during,continuation,what_gap_obj,during,13.185400009155273,google,False,False
216,216,1,7,the,continuation,what_gap_obj,the,1.2095332145690918,google,False,False
217,217,1,8,break,continuation,what_gap_obj,break,10.62733554840088,google,False,False
218,218,1,10,.,End,what_gap_obj,.,1.6709390878677368,google,False,False
219,219,1,11,<eos>,End,what_gap_obj,<eos>,0.0,google,False,True
220,220,2,0,I,prefix,what_gap_obj,I,0.0,google,False,False
221,221,2,1,know,prefix,what_gap_obj,know,12.60753345489502,google,False,False
222,222,2,2,what,what,what_gap_obj,what,6.455548286437987,google,False,False
223,223,2,3,she,subject,what_gap_obj,she,6.943095684051514,google,False,False
224,224,2,4,unfortunately,modifier,what_gap_obj,unfortunately,22.23980712890625,google,False,False
225,225,2,5,missed,verb,what_gap_obj,missed,11.347430229187012,google,False,False
226,226,2,6,in,continuation,what_gap_obj,in,5.45641040802002,google,False,False
227,227,2,7,the,continuation,what_gap_obj,the,2.175592422485352,google,False,False
228,228,2,8,evening,continuation,what_gap_obj,evening,8.723349571228027,google,False,False
229,229,2,10,.,End,what_gap_obj,.,1.474324107170105,google,False,False
230,230,2,11,<eos>,End,what_gap_obj,<eos>,0.0,google,False,True
231,231,3,0,I,prefix,what_gap_obj,I,0.0,google,False,False
232,232,3,1,know,prefix,what_gap_obj,know,12.60753345489502,google,False,False
233,233,3,2,what,what,what_gap_obj,what,6.455548286437987,google,False,False
234,234,3,3,he,subject,what_gap_obj,he,4.031899929046632,google,False,False
235,235,3,4,often,modifier,what_gap_obj,often,17.573297500610348,google,False,False
236,236,3,5,forgot,verb,what_gap_obj,forgot,12.736774444580078,google,False,False
237,237,3,6,in,continuation,what_gap_obj,in,7.199292182922362,google,False,False
238,238,3,7,the,continuation,what_gap_obj,the,2.8445622920989986,google,False,False
239,239,3,8,car,continuation,what_gap_obj,car,8.14470386505127,google,False,False
240,240,3,10,.,End,what_gap_obj,.,1.7881442308425903,google,False,False
241,241,3,11,<eos>,End,what_gap_obj,<eos>,0.0,google,False,True
242,242,4,0,I,prefix,what_gap_obj,I,0.0,google,False,False
243,243,4,1,know,prefix,what_gap_obj,know,12.60753345489502,google,False,False
244,244,4,2,what,what,what_gap_obj,what,6.455548286437987,google,False,False
245,245,4,3,they,subject,what_gap_obj,they,3.5318102836608887,google,False,False
246,246,4,4,usually,modifier,what_gap_obj,usually,14.780043601989744,google,False,False
247,247,4,5,are,verb,what_gap_obj,are,4.041506767272948,google,False,False
248,248,4,6,told,verb,what_gap_obj,told,11.612476348876953,google,False,False
249,249,4,7,to,verb,what_gap_obj,to,3.3395121097564697,google,False,False
250,250,4,8,do,verb,what_gap_obj,do,3.1440563201904297,google,False,False
251,251,4,9,in,continuation,what_gap_obj,in,6.06597900390625,google,False,False
252,252,4,10,the,continuation,what_gap_obj,the,2.046945095062256,google,False,False
253,253,4,11,morning,continuation,what_gap_obj,morning,4.462590217590332,google,False,False
254,254,4,13,.,End,what_gap_obj,.,1.262190341949463,google,False,False
255,255,4,14,<eos>,End,what_gap_obj,<eos>,0.0,google,False,True
256,256,0,0,I,prefix,that_no-gap_adj-back,I,0.0,google,False,False
257,257,0,1,know,prefix,that_no-gap_adj-back,know,12.60753345489502,google,False,False
258,258,0,2,that,that,that_no-gap_adj-back,that,5.9504942893981925,google,False,False
259,259,0,3,the,adjunct setup,that_no-gap_adj-back,the,7.82368803024292,google,False,False
260,260,0,4,students,adjunct setup,that_no-gap_adj-back,students,10.217584609985352,google,False,False
261,261,0,5,would,adjunct setup,that_no-gap_adj-back,would,4.87528133392334,google,False,False
262,262,0,6,be,adjunct setup,that_no-gap_adj-back,be,3.0808770656585693,google,False,False
263,263,0,7,really,adjunct setup,that_no-gap_adj-back,really,8.667393684387207,google,False,False
264,264,0,8,happy,adjunct setup,that_no-gap_adj-back,happy,2.913040399551392,google,False,False
265,265,0,9,if,preposition,that_no-gap_adj-back,if,3.1489288806915283,google,False,False
266,266,0,10,they,subject,that_no-gap_adj-back,they,1.6436564922332764,google,False,False
267,267,0,11,could,verb,that_no-gap_adj-back,could,2.531338930130005,google,False,False
268,268,0,12,speak,verb,that_no-gap_adj-back,speak,7.216463565826416,google,False,False
269,269,0,13,to,verb,that_no-gap_adj-back,to,2.006354093551636,google,False,False
270,270,0,14,the,object,that_no-gap_adj-back,the,3.588913917541504,google,False,False
271,271,0,15,reporter,object,that_no-gap_adj-back,reporter,9.631918907165527,google,False,False
272,272,0,16,in,continuation,that_no-gap_adj-back,in,4.715406894683838,google,False,False
273,273,0,17,private,continuation,that_no-gap_adj-back,private,7.287718772888184,google,False,False
274,274,0,19,.,End,that_no-gap_adj-back,.,0.9986698031425476,google,False,False
275,275,0,20,<eos>,End,that_no-gap_adj-back,<eos>,0.0,google,False,True
276,276,1,0,I,prefix,that_no-gap_adj-back,I,0.0,google,False,False
277,277,1,1,know,prefix,that_no-gap_adj-back,know,12.60753345489502,google,False,False
278,278,1,2,that,that,that_no-gap_adj-back,that,5.9504942893981925,google,False,False
279,279,1,3,the,adjunct setup,that_no-gap_adj-back,the,7.82368803024292,google,False,False
280,280,1,4,teacher,adjunct setup,that_no-gap_adj-back,teacher,11.291654586791992,google,False,False
281,281,1,5,would,adjunct setup,that_no-gap_adj-back,would,4.880916118621826,google,False,False
282,282,1,6,be,adjunct setup,that_no-gap_adj-back,be,3.1743466854095463,google,False,False
283,283,1,7,impressed,adjunct setup,that_no-gap_adj-back,impressed,8.0250244140625,google,False,False
284,284,1,8,if,preposition,that_no-gap_adj-back,if,3.5418190956115723,google,False,False
285,285,1,9,we,subject,that_no-gap_adj-back,we,5.387869834899902,google,False,False
286,286,1,10,cleaned,verb,that_no-gap_adj-back,cleaned,14.000615119934082,google,False,False
287,287,1,11,the,object,that_no-gap_adj-back,the,3.0332486629486084,google,False,False
288,288,1,12,classroom,object,that_no-gap_adj-back,classroom,6.443904399871826,google,False,False
289,289,1,13,during,continuation,that_no-gap_adj-back,during,8.879158020019531,google,False,False
290,290,1,14,the,continuation,that_no-gap_adj-back,the,1.8669296503067017,google,False,False
291,291,1,15,break,continuation,that_no-gap_adj-back,break,6.695191383361816,google,False,False
292,292,1,17,.,End,that_no-gap_adj-back,.,0.9376400709152222,google,False,False
293,293,1,18,<eos>,End,that_no-gap_adj-back,<eos>,0.0,google,False,True
294,294,2,0,I,prefix,that_no-gap_adj-back,I,0.0,google,False,False
295,295,2,1,know,prefix,that_no-gap_adj-back,know,12.60753345489502,google,False,False
296,296,2,2,that,that,that_no-gap_adj-back,that,5.9504942893981925,google,False,False
297,297,2,3,the,adjunct setup,that_no-gap_adj-back,the,7.82368803024292,google,False,False
298,298,2,4,bride,adjunct setup,that_no-gap_adj-back,bride,14.727506637573242,google,False,False
299,299,2,5,would,adjunct setup,that_no-gap_adj-back,would,4.643092632293701,google,False,False
300,300,2,6,get,adjunct setup,that_no-gap_adj-back,get,7.1528496742248535,google,False,False
301,301,2,7,very,adjunct setup,that_no-gap_adj-back,very,6.768112182617188,google,False,False
302,302,2,8,angry,adjunct setup,that_no-gap_adj-back,angry,4.938705921173097,google,False,False
303,303,2,9,if,preposition,that_no-gap_adj-back,if,2.687197685241699,google,False,False
304,304,2,10,she,subject,that_no-gap_adj-back,she,1.38175368309021,google,False,False
305,305,2,11,missed,verb,that_no-gap_adj-back,missed,8.34822940826416,google,False,False
306,306,2,12,the,object,that_no-gap_adj-back,the,2.2734341621398926,google,False,False
307,307,2,13,reception,object,that_no-gap_adj-back,reception,9.032440185546877,google,False,False
308,308,2,14,in,continuation,that_no-gap_adj-back,in,6.145075798034668,google,False,False
309,309,2,15,the,continuation,that_no-gap_adj-back,the,0.9773890376091005,google,False,False
310,310,2,16,evening,continuation,that_no-gap_adj-back,evening,5.010138988494873,google,False,False
311,311,2,18,.,End,that_no-gap_adj-back,.,0.7957033514976501,google,False,False
312,312,2,19,<eos>,End,that_no-gap_adj-back,<eos>,0.0,google,False,True
313,313,3,0,I,prefix,that_no-gap_adj-back,I,0.0,google,False,False
314,314,3,1,know,prefix,that_no-gap_adj-back,know,12.60753345489502,google,False,False
315,315,3,2,that,that,that_no-gap_adj-back,that,5.9504942893981925,google,False,False
316,316,3,3,the,adjunct setup,that_no-gap_adj-back,the,7.82368803024292,google,False,False
317,317,3,4,father,adjunct setup,that_no-gap_adj-back,father,10.843586921691896,google,False,False
318,318,3,5,would,adjunct setup,that_no-gap_adj-back,would,4.74566650390625,google,False,False
319,319,3,6,get,adjunct setup,that_no-gap_adj-back,get,7.4119629859924325,google,False,False
320,320,3,7,really,adjunct setup,that_no-gap_adj-back,really,9.402355194091797,google,False,False
321,321,3,8,upset,adjunct setup,that_no-gap_adj-back,upset,2.3308496475219727,google,False,False
322,322,3,9,if,preposition,that_no-gap_adj-back,if,1.7645502090454102,google,False,False
323,323,3,10,he,subject,that_no-gap_adj-back,he,1.8371278047561648,google,False,False
324,324,3,11,forgot,verb,that_no-gap_adj-back,forgot,9.230066299438477,google,False,False
325,325,3,12,the,object,that_no-gap_adj-back,the,3.9233062267303462,google,False,False
326,326,3,13,diapers,object,that_no-gap_adj-back,diapers,12.7090482711792,google,False,False
327,327,3,14,in,continuation,that_no-gap_adj-back,in,5.014536380767822,google,False,False
328,328,3,15,the,continuation,that_no-gap_adj-back,the,1.0521247386932373,google,False,False
329,329,3,16,car,continuation,that_no-gap_adj-back,car,3.557212352752685,google,False,False
330,330,3,18,.,End,that_no-gap_adj-back,.,1.0143131017684937,google,False,False
331,331,3,19,<eos>,End,that_no-gap_adj-back,<eos>,0.0,google,False,True
332,332,4,0,I,prefix,that_no-gap_adj-back,I,0.0,google,False,False
333,333,4,1,know,prefix,that_no-gap_adj-back,know,12.60753345489502,google,False,False
334,334,4,2,that,that,that_no-gap_adj-back,that,5.9504942893981925,google,False,False
335,335,4,3,the,adjunct setup,that_no-gap_adj-back,the,7.82368803024292,google,False,False
336,336,4,4,kids,adjunct setup,that_no-gap_adj-back,kids,10.288043975830078,google,False,False
337,337,4,5,get,adjunct setup,that_no-gap_adj-back,get,7.248885631561278,google,False,False
338,338,4,6,grumpy,adjunct setup,that_no-gap_adj-back,grumpy,10.085526466369627,google,False,False
339,339,4,7,if,preposition,that_no-gap_adj-back,if,5.4859347343444815,google,False,False
340,340,4,8,they,subject,that_no-gap_adj-back,they,0.8334569931030273,google,False,False
341,341,4,9,are,verb,that_no-gap_adj-back,are,4.3803677558898935,google,False,False
342,342,4,10,told,verb,that_no-gap_adj-back,told,4.335967063903809,google,False,False
343,343,4,11,to,verb,that_no-gap_adj-back,to,2.215411901473999,google,False,False
344,344,4,12,do,verb,that_no-gap_adj-back,do,4.081827163696288,google,False,False
345,345,4,13,the,object,that_no-gap_adj-back,the,4.389716625213623,google,False,False
346,346,4,14,homework,object,that_no-gap_adj-back,homework,6.647172927856445,google,False,False
