,Unnamed: 0,sent_index,word_index,word,region,condition,model_word,surprisal,model,unk,final
59,59,5,4,who,who,npl_l1_vpl,who,1.531247854232788,google,False,False
60,60,5,5,I,level1,npl_l1_vpl,I,9.233537673950195,google,False,False
61,61,5,6,think,level1,npl_l1_vpl,think,5.174326419830322,google,False,False
62,62,5,7,were,vpl,npl_l1_vpl,were,2.122201919555664,google,False,False
63,63,5,8,lost,continuation,npl_l1_vpl,lost,11.554268836975098,google,False,False
64,64,5,10,.,End,npl_l1_vpl,.,2.57326889038086,google,False,False
65,65,5,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
66,66,6,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
67,67,6,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
68,68,6,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
69,69,6,3,neighbors,npl,npl_l1_vpl,neighbors,16.740850448608402,google,False,False
70,70,6,4,who,who,npl_l1_vpl,who,1.9533630609512331,google,False,False
71,71,6,5,I,level1,npl_l1_vpl,I,8.674454689025879,google,False,False
72,72,6,6,think,level1,npl_l1_vpl,think,6.714461803436278,google,False,False
73,73,6,7,were,vpl,npl_l1_vpl,were,2.2095017433166504,google,False,False
74,74,6,8,angry,continuation,npl_l1_vpl,angry,11.283236503601074,google,False,False
75,75,6,10,.,End,npl_l1_vpl,.,2.217254877090454,google,False,False
76,76,6,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
77,77,7,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
78,78,7,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
79,79,7,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
80,80,7,3,teachers,npl,npl_l1_vpl,teachers,13.485166549682615,google,False,False
81,81,7,4,who,who,npl_l1_vpl,who,2.2940220832824707,google,False,False
82,82,7,5,I,level1,npl_l1_vpl,I,9.33703899383545,google,False,False
83,83,7,6,think,level1,npl_l1_vpl,think,5.724348068237305,google,False,False
84,84,7,7,were,vpl,npl_l1_vpl,were,2.245679378509521,google,False,False
85,85,7,8,sick,continuation,npl_l1_vpl,sick,11.918136596679688,google,False,False
86,86,7,10,.,End,npl_l1_vpl,.,2.7801144123077397,google,False,False
87,87,7,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
88,88,8,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
89,89,8,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
90,90,8,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
91,91,8,3,lawyers,npl,npl_l1_vpl,lawyers,14.053756713867188,google,False,False
92,92,8,4,who,who,npl_l1_vpl,who,1.6959937810897827,google,False,False
93,93,8,5,I,level1,npl_l1_vpl,I,10.036713600158693,google,False,False
94,94,8,6,think,level1,npl_l1_vpl,think,4.857487201690674,google,False,False
95,95,8,7,were,vpl,npl_l1_vpl,were,2.181257963180542,google,False,False
96,96,8,8,upset,continuation,npl_l1_vpl,upset,11.206794738769533,google,False,False
97,97,8,10,.,End,npl_l1_vpl,.,2.718547344207764,google,False,False
98,98,8,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
99,99,9,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
100,100,9,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
101,101,9,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
102,102,9,3,reporters,npl,npl_l1_vpl,reporters,14.62692928314209,google,False,False
103,103,9,4,who,who,npl_l1_vpl,who,1.3507040739059448,google,False,False
104,104,9,5,I,level1,npl_l1_vpl,I,10.279556274414062,google,False,False
105,105,9,6,think,level1,npl_l1_vpl,think,6.031798839569093,google,False,False
106,106,9,7,were,vpl,npl_l1_vpl,were,2.402820587158203,google,False,False
107,107,9,8,upset,continuation,npl_l1_vpl,upset,10.828146934509276,google,False,False
108,108,9,10,.,End,npl_l1_vpl,.,2.461113452911377,google,False,False
109,109,9,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
110,110,10,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
111,111,10,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
112,112,10,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
113,113,10,3,coaches,npl,npl_l1_vpl,coaches,16.889894485473633,google,False,False
114,114,10,4,who,who,npl_l1_vpl,who,2.546228647232056,google,False,False
115,115,10,5,I,level1,npl_l1_vpl,I,9.792319297790527,google,False,False
116,116,10,6,think,level1,npl_l1_vpl,think,5.580676555633545,google,False,False
117,117,10,7,were,vpl,npl_l1_vpl,were,2.314199924468994,google,False,False
118,118,10,8,upset,continuation,npl_l1_vpl,upset,10.930133819580078,google,False,False
119,119,10,10,.,End,npl_l1_vpl,.,2.475184440612793,google,False,False
120,120,10,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
121,121,11,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
122,122,11,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
123,123,11,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
124,124,11,3,customers,npl,npl_l1_vpl,customers,14.13788604736328,google,False,False
125,125,11,4,who,who,npl_l1_vpl,who,1.671589493751526,google,False,False
126,126,11,5,I,level1,npl_l1_vpl,I,9.125497817993164,google,False,False
127,127,11,6,think,level1,npl_l1_vpl,think,5.572075843811035,google,False,False
128,128,11,7,were,vpl,npl_l1_vpl,were,2.37493896484375,google,False,False
129,129,11,8,upset,continuation,npl_l1_vpl,upset,10.089884757995604,google,False,False
130,130,11,10,.,End,npl_l1_vpl,.,2.078378200531006,google,False,False
131,131,11,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
132,132,12,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
133,133,12,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
134,134,12,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
135,135,12,3,officers,npl,npl_l1_vpl,officers,16.858631134033207,google,False,False
136,136,12,4,who,who,npl_l1_vpl,who,1.8517595529556277,google,False,False
137,137,12,5,I,level1,npl_l1_vpl,I,10.275647163391113,google,False,False
138,138,12,6,think,level1,npl_l1_vpl,think,5.887001514434815,google,False,False
139,139,12,7,were,vpl,npl_l1_vpl,were,2.720488786697388,google,False,False
140,140,12,8,angry,continuation,npl_l1_vpl,angry,11.68954086303711,google,False,False
141,141,12,10,.,End,npl_l1_vpl,.,2.611002922058105,google,False,False
142,142,12,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
143,143,13,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
144,144,13,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
145,145,13,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
146,146,13,3,firemen,npl,npl_l1_vpl,firemen,17.59610366821289,google,False,False
147,147,13,4,who,who,npl_l1_vpl,who,1.7839701175689695,google,False,False
148,148,13,5,I,level1,npl_l1_vpl,I,10.071195602416992,google,False,False
149,149,13,6,think,level1,npl_l1_vpl,think,5.490626335144043,google,False,False
150,150,13,7,were,vpl,npl_l1_vpl,were,2.5469770431518555,google,False,False
151,151,13,8,angry,continuation,npl_l1_vpl,angry,12.159526824951172,google,False,False
152,152,13,10,.,End,npl_l1_vpl,.,2.5138063430786133,google,False,False
153,153,13,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
154,154,14,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
155,155,14,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
156,156,14,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
157,157,14,3,mice,npl,npl_l1_vpl,mice,17.41688346862793,google,False,False
158,158,14,4,who,who,npl_l1_vpl,who,3.2599666118621826,google,False,False
159,159,14,5,I,level1,npl_l1_vpl,I,10.512678146362305,google,False,False
160,160,14,6,think,level1,npl_l1_vpl,think,5.72628116607666,google,False,False
161,161,14,7,were,vpl,npl_l1_vpl,were,2.0976767539978027,google,False,False
162,162,14,8,sick,continuation,npl_l1_vpl,sick,10.801486015319824,google,False,False
163,163,14,10,.,End,npl_l1_vpl,.,2.2764041423797607,google,False,False
164,164,14,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
165,165,15,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
166,166,15,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
167,167,15,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
168,168,15,3,authors,npl,npl_l1_vpl,authors,15.91606330871582,google,False,False
169,169,15,4,who,who,npl_l1_vpl,who,2.96583890914917,google,False,False
170,170,15,5,I,level1,npl_l1_vpl,I,10.388294219970703,google,False,False
171,171,15,6,think,level1,npl_l1_vpl,think,5.2874717712402335,google,False,False
172,172,15,7,were,vpl,npl_l1_vpl,were,2.6826741695404053,google,False,False
173,173,15,8,upset,continuation,npl_l1_vpl,upset,11.315932273864744,google,False,False
174,174,15,10,.,End,npl_l1_vpl,.,2.421415090560913,google,False,False
175,175,15,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
176,176,16,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
177,177,16,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
178,178,16,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
179,179,16,3,nurses,npl,npl_l1_vpl,nurses,15.732770919799805,google,False,False
180,180,16,4,who,who,npl_l1_vpl,who,1.8583462238311768,google,False,False
181,181,16,5,I,level1,npl_l1_vpl,I,9.837302207946776,google,False,False
182,182,16,6,think,level1,npl_l1_vpl,think,6.432783603668213,google,False,False
183,183,16,7,were,vpl,npl_l1_vpl,were,2.3055355548858643,google,False,False
184,184,16,8,upset,continuation,npl_l1_vpl,upset,10.62509536743164,google,False,False
185,185,16,10,.,End,npl_l1_vpl,.,2.39929461479187,google,False,False
186,186,16,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
187,187,17,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
188,188,17,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
189,189,17,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
190,190,17,3,instructors,npl,npl_l1_vpl,instructors,20.03394889831543,google,False,False
191,191,17,4,who,who,npl_l1_vpl,who,2.217889308929444,google,False,False
192,192,17,5,I,level1,npl_l1_vpl,I,9.302175521850586,google,False,False
193,193,17,6,think,level1,npl_l1_vpl,think,6.301289081573486,google,False,False
194,194,17,7,were,vpl,npl_l1_vpl,were,2.2213895320892334,google,False,False
195,195,17,8,upset,continuation,npl_l1_vpl,upset,11.753687858581545,google,False,False
196,196,17,10,.,End,npl_l1_vpl,.,2.391770601272583,google,False,False
197,197,17,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
198,198,18,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
199,199,18,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
200,200,18,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
201,201,18,3,teenagers,npl,npl_l1_vpl,teenagers,16.40065574645996,google,False,False
202,202,18,4,who,who,npl_l1_vpl,who,1.7442806959152222,google,False,False
203,203,18,5,I,level1,npl_l1_vpl,I,8.685037612915039,google,False,False
204,204,18,6,think,level1,npl_l1_vpl,think,5.303112506866455,google,False,False
205,205,18,7,were,vpl,npl_l1_vpl,were,2.1125621795654297,google,False,False
206,206,18,8,upset,continuation,npl_l1_vpl,upset,11.07679557800293,google,False,False
207,207,18,10,.,End,npl_l1_vpl,.,2.22432279586792,google,False,False
208,208,18,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
209,209,19,0,It,prefix,npl_l1_vpl,It,0.0,google,False,False
210,210,19,1,was,prefix,npl_l1_vpl,was,10.65812873840332,google,False,False
211,211,19,2,the,prefix,npl_l1_vpl,the,8.464083671569824,google,False,False
212,212,19,3,grandparents,npl,npl_l1_vpl,grandparents,18.230939865112305,google,False,False
213,213,19,4,who,who,npl_l1_vpl,who,2.2872135639190674,google,False,False
214,214,19,5,I,level1,npl_l1_vpl,I,9.38758373260498,google,False,False
215,215,19,6,think,level1,npl_l1_vpl,think,5.215507507324219,google,False,False
216,216,19,7,were,vpl,npl_l1_vpl,were,2.1151819229125977,google,False,False
217,217,19,8,upset,continuation,npl_l1_vpl,upset,10.377548217773438,google,False,False
218,218,19,10,.,End,npl_l1_vpl,.,2.21809983253479,google,False,False
219,219,19,11,<eos>,End,npl_l1_vpl,<eos>,0.0,google,False,True
220,220,0,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
221,221,0,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
222,222,0,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
223,223,0,3,boys,npl,npl_l1_vsg,boys,12.185885429382324,google,False,False
224,224,0,4,who,who,npl_l1_vsg,who,2.5274312496185303,google,False,False
225,225,0,5,I,level1,npl_l1_vsg,I,8.549347877502441,google,False,False
226,226,0,6,think,level1,npl_l1_vsg,think,5.171375274658203,google,False,False
227,227,0,7,was,vsg,npl_l1_vsg,was,5.818837642669678,google,False,False
228,228,0,8,lost,continuation,npl_l1_vsg,lost,11.49197769165039,google,False,False
229,229,0,10,.,End,npl_l1_vsg,.,2.2582383155822754,google,False,False
230,230,0,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
231,231,1,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
232,232,1,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
233,233,1,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
234,234,1,3,girls,npl,npl_l1_vsg,girls,11.979779243469238,google,False,False
235,235,1,4,who,who,npl_l1_vsg,who,2.362385034561157,google,False,False
236,236,1,5,I,level1,npl_l1_vsg,I,8.42148494720459,google,False,False
237,237,1,6,think,level1,npl_l1_vsg,think,5.317705154418945,google,False,False
238,238,1,7,was,vsg,npl_l1_vsg,was,5.762474060058594,google,False,False
239,239,1,8,lost,continuation,npl_l1_vsg,lost,11.37428379058838,google,False,False
240,240,1,10,.,End,npl_l1_vsg,.,2.1733174324035645,google,False,False
241,241,1,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
242,242,2,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
243,243,2,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
244,244,2,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
245,245,2,3,dogs,npl,npl_l1_vsg,dogs,13.368261337280273,google,False,False
246,246,2,4,who,who,npl_l1_vsg,who,3.0915887355804443,google,False,False
247,247,2,5,I,level1,npl_l1_vsg,I,9.414609909057617,google,False,False
248,248,2,6,think,level1,npl_l1_vsg,think,5.12099552154541,google,False,False
249,249,2,7,was,vsg,npl_l1_vsg,was,5.8747639656066895,google,False,False
250,250,2,8,lost,continuation,npl_l1_vsg,lost,11.54863739013672,google,False,False
251,251,2,10,.,End,npl_l1_vsg,.,2.262825727462769,google,False,False
252,252,2,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
253,253,3,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
254,254,3,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
255,255,3,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
256,256,3,3,cats,npl,npl_l1_vsg,cats,16.031524658203125,google,False,False
257,257,3,4,who,who,npl_l1_vsg,who,2.986215829849243,google,False,False
258,258,3,5,I,level1,npl_l1_vsg,I,9.09645938873291,google,False,False
259,259,3,6,think,level1,npl_l1_vsg,think,5.51910924911499,google,False,False
260,260,3,7,was,vsg,npl_l1_vsg,was,5.48689079284668,google,False,False
261,261,3,8,lost,continuation,npl_l1_vsg,lost,11.189413070678713,google,False,False
262,262,3,10,.,End,npl_l1_vsg,.,2.073717832565308,google,False,False
263,263,3,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
264,264,4,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
265,265,4,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
266,266,4,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
267,267,4,3,men,npl,npl_l1_vsg,men,12.044515609741213,google,False,False
268,268,4,4,who,who,npl_l1_vsg,who,1.6498167514801023,google,False,False
269,269,4,5,I,level1,npl_l1_vsg,I,9.680357933044434,google,False,False
270,270,4,6,think,level1,npl_l1_vsg,think,5.2594523429870605,google,False,False
271,271,4,7,was,vsg,npl_l1_vsg,was,6.104641437530518,google,False,False
272,272,4,8,lost,continuation,npl_l1_vsg,lost,11.497682571411133,google,False,False
273,273,4,10,.,End,npl_l1_vsg,.,2.3824126720428467,google,False,False
274,274,4,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
275,275,5,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
276,276,5,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
277,277,5,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
278,278,5,3,women,npl,npl_l1_vsg,women,11.861567497253418,google,False,False
279,279,5,4,who,who,npl_l1_vsg,who,1.531247854232788,google,False,False
280,280,5,5,I,level1,npl_l1_vsg,I,9.233537673950195,google,False,False
281,281,5,6,think,level1,npl_l1_vsg,think,5.174326419830322,google,False,False
282,282,5,7,was,vsg,npl_l1_vsg,was,5.642312526702881,google,False,False
283,283,5,8,lost,continuation,npl_l1_vsg,lost,11.220852851867676,google,False,False
284,284,5,10,.,End,npl_l1_vsg,.,2.2686023712158203,google,False,False
285,285,5,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
286,286,6,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
287,287,6,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
288,288,6,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
289,289,6,3,neighbors,npl,npl_l1_vsg,neighbors,16.740850448608402,google,False,False
290,290,6,4,who,who,npl_l1_vsg,who,1.9533630609512331,google,False,False
291,291,6,5,I,level1,npl_l1_vsg,I,8.674454689025879,google,False,False
292,292,6,6,think,level1,npl_l1_vsg,think,6.714461803436278,google,False,False
293,293,6,7,was,vsg,npl_l1_vsg,was,6.070473670959473,google,False,False
294,294,6,8,angry,continuation,npl_l1_vsg,angry,11.965112686157227,google,False,False
295,295,6,10,.,End,npl_l1_vsg,.,2.1964921951293945,google,False,False
296,296,6,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
297,297,7,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
298,298,7,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
299,299,7,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
300,300,7,3,teachers,npl,npl_l1_vsg,teachers,13.485166549682615,google,False,False
301,301,7,4,who,who,npl_l1_vsg,who,2.2940220832824707,google,False,False
302,302,7,5,I,level1,npl_l1_vsg,I,9.33703899383545,google,False,False
303,303,7,6,think,level1,npl_l1_vsg,think,5.724348068237305,google,False,False
304,304,7,7,was,vsg,npl_l1_vsg,was,5.431838035583496,google,False,False
305,305,7,8,sick,continuation,npl_l1_vsg,sick,12.49423885345459,google,False,False
306,306,7,10,.,End,npl_l1_vsg,.,2.504910945892334,google,False,False
307,307,7,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
308,308,8,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
309,309,8,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
310,310,8,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
311,311,8,3,lawyers,npl,npl_l1_vsg,lawyers,14.053756713867188,google,False,False
312,312,8,4,who,who,npl_l1_vsg,who,1.6959937810897827,google,False,False
313,313,8,5,I,level1,npl_l1_vsg,I,10.036713600158693,google,False,False
314,314,8,6,think,level1,npl_l1_vsg,think,4.857487201690674,google,False,False
315,315,8,7,was,vsg,npl_l1_vsg,was,6.226245880126952,google,False,False
316,316,8,8,upset,continuation,npl_l1_vsg,upset,11.773268699645994,google,False,False
317,317,8,10,.,End,npl_l1_vsg,.,2.8128647804260254,google,False,False
318,318,8,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
319,319,9,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
320,320,9,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
321,321,9,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
322,322,9,3,reporters,npl,npl_l1_vsg,reporters,14.62692928314209,google,False,False
323,323,9,4,who,who,npl_l1_vsg,who,1.3507040739059448,google,False,False
324,324,9,5,I,level1,npl_l1_vsg,I,10.279556274414062,google,False,False
325,325,9,6,think,level1,npl_l1_vsg,think,6.031798839569093,google,False,False
326,326,9,7,was,vsg,npl_l1_vsg,was,5.915053367614746,google,False,False
327,327,9,8,upset,continuation,npl_l1_vsg,upset,11.5497407913208,google,False,False
328,328,9,10,.,End,npl_l1_vsg,.,2.4566609859466557,google,False,False
329,329,9,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
330,330,10,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
331,331,10,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
332,332,10,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
333,333,10,3,coaches,npl,npl_l1_vsg,coaches,16.889894485473633,google,False,False
334,334,10,4,who,who,npl_l1_vsg,who,2.546228647232056,google,False,False
335,335,10,5,I,level1,npl_l1_vsg,I,9.792319297790527,google,False,False
336,336,10,6,think,level1,npl_l1_vsg,think,5.580676555633545,google,False,False
337,337,10,7,was,vsg,npl_l1_vsg,was,6.445157527923584,google,False,False
338,338,10,8,upset,continuation,npl_l1_vsg,upset,11.974004745483398,google,False,False
339,339,10,10,.,End,npl_l1_vsg,.,2.560580015182495,google,False,False
340,340,10,11,<eos>,End,npl_l1_vsg,<eos>,0.0,google,False,True
341,341,11,0,It,prefix,npl_l1_vsg,It,0.0,google,False,False
342,342,11,1,was,prefix,npl_l1_vsg,was,10.65812873840332,google,False,False
343,343,11,2,the,prefix,npl_l1_vsg,the,8.464083671569824,google,False,False
344,344,11,3,customers,npl,npl_l1_vsg,customers,14.13788604736328,google,False,False
345,345,11,4,who,who,npl_l1_vsg,who,1.671589493751526,google,False,False
346,346,11,5,I,level1,npl_l1_vsg,I,9.125497817993164,google,False,False
347,347,11,6,think,level1,npl_l1_vsg,think,5.572075843811035,google,False,False
348,348,11,7,was,vsg,npl_l1_vsg,was,5.766089916229247,google,False,False
349,349,11,8,upset,continuation,npl_l1_vsg,upset,10.7044677734375,google,False,False
350,350,11,10,.,End,npl_l1_vsg,.,2.1510343551635738,google,False,False
